recording_id,location_id,window_index,window_start,window_end,frame_start,frame_end,frame_count,avg_vehicle_count,min_vehicle_count,max_vehicle_count,avg_speed,min_speed,slow_frame_ratio,avg_slow_count,avg_helper_count,avg_neighbor_count,triggerable_frame_ratio
14,1,68,8505,8750,8505,8750,50,24.0,24,24,28.067630088217072,21.610520586047897,0.0,0.0,16.46,22.633333333333336,0.0
14,1,69,8630,8875,8630,8875,50,24.0,24,24,28.391774684120332,21.700082949150218,0.0,0.0,20.26,22.426666666666666,0.0
14,1,70,8755,9000,8755,9000,50,24.0,24,24,28.011314913993015,21.35000234192025,0.0,0.0,20.46,22.288333333333334,0.0
14,1,71,8880,9125,8880,9125,50,24.0,24,24,27.779419991142433,21.3,0.0,0.0,17.1,22.211666666666666,0.0
14,1,72,9005,9250,9005,9250,50,24.0,24,24,27.912279704304105,21.3,0.0,0.0,15.18,22.138333333333332,0.0
14,1,73,9130,9375,9130,9375,50,24.0,24,24,28.07756220711531,21.800020642192063,0.0,0.0,15.54,22.27333333333333,0.0
14,1,74,9255,9500,9255,9500,50,24.0,24,24,28.30446020702236,22.27,0.0,0.0,17.44,21.838333333333335,0.0
14,1,75,9380,9625,9380,9625,50,24.0,24,24,28.225454636076403,22.72003521124032,0.0,0.0,18.68,21.71,0.0
14,1,76,9505,9750,9505,9750,50,24.0,24,24,28.08934685752081,23.490212855570295,0.0,0.0,18.62,22.276666666666664,0.0
14,1,77,9630,9875,9630,9875,50,24.0,24,24,28.261009480519387,22.89000218435988,0.0,0.0,18.5,22.48333333333333,0.0
14,1,78,9755,10000,9755,10000,50,24.0,24,24,27.98233440442632,22.760079085978592,0.0,0.0,18.76,22.07,0.0
14,1,79,9880,10125,9880,10125,50,24.0,24,24,27.516170370270206,22.68,0.0,0.0,18.76,21.45,0.0
14,1,80,10005,10250,10005,10250,50,24.0,24,24,27.005233854740762,22.46,0.0,0.0,17.92,21.686666666666664,0.0
14,1,81,10130,10375,10130,10375,50,24.0,24,24,26.301694678245628,21.630113268311842,0.0,0.0,15.9,22.14,0.0
14,1,82,10255,10500,10255,10500,50,24.0,24,24,26.009840896636998,21.38000233863411,0.0,0.0,15.1,22.158333333333335,0.0
14,1,83,10380,10625,10380,10625,50,24.0,24,24,25.665358435003157,19.950040100210323,0.12,0.12,16.18,22.316666666666666,0.12
14,1,84,10505,10750,10505,10750,50,24.0,24,24,24.65992773147816,19.950040100210323,0.14,0.14,16.42,22.256666666666664,0.14
14,1,85,10630,10875,10630,10875,50,24.0,24,24,24.527773438644587,19.990122560904922,0.02,0.02,17.16,22.035,0.02
14,1,86,10755,11000,10755,11000,50,24.0,24,24,25.009602122648108,19.83012354979161,0.06,0.06,18.92,22.326666666666668,0.06
14,1,87,10880,11125,10880,11125,50,24.0,24,24,25.714093393467152,19.54,0.48,0.48,19.04,22.28666666666667,0.48
14,1,88,11005,11250,11005,11250,50,24.0,24,24,26.835346637152767,19.54,0.42,0.42,17.68,22.243333333333336,0.42
14,1,89,11130,11375,11130,11375,50,24.0,24,24,27.337248048074944,21.620148010594193,0.0,0.0,17.98,22.366666666666664,0.0
14,1,90,11255,11500,11255,11500,50,24.0,24,24,27.548833076359617,21.620037002743544,0.0,0.0,19.44,22.205,0.0
14,1,91,11380,11625,11380,11625,50,24.0,24,24,27.949938727293503,21.26,0.0,0.0,19.74,22.32333333333333,0.0
14,1,92,11505,11750,11505,11750,50,24.0,24,24,28.816526699611867,21.24,0.0,0.0,18.1,22.148333333333333,0.0
14,1,93,11630,11875,11630,11875,50,24.0,24,24,28.768311164889433,21.24,0.0,0.0,16.54,21.856666666666666,0.0
14,1,94,11755,12000,11755,12000,50,24.0,24,24,28.135657162645973,21.550148491367757,0.0,0.0,16.58,21.923333333333336,0.0
14,1,95,11880,12125,11880,12125,50,24.0,24,24,28.237568269778,21.50002093022237,0.0,0.0,15.98,21.81333333333333,0.0
14,1,96,12005,12250,12005,12250,50,24.0,24,24,28.927350714056185,21.180151085391245,0.0,0.0,16.58,21.795,0.0
14,1,97,12130,12375,12130,12375,50,24.0,24,24,30.044992596063228,21.010059495394106,0.0,0.0,17.12,22.178333333333335,0.0
14,1,98,12255,12500,12255,12500,50,24.0,24,24,30.810490779374145,21.010059495394106,0.0,0.0,15.66,22.435,0.0
14,1,99,12380,12625,12380,12625,50,24.0,24,24,31.142820191245566,24.140002071250947,0.0,0.0,15.74,22.156666666666666,0.0
14,1,100,12505,12750,12505,12750,50,24.0,24,24,31.657863199833773,23.690170957593363,0.0,0.0,17.64,21.88666666666667,0.0
14,1,101,12630,12875,12630,12875,50,24.0,24,24,31.81860982127895,23.690170957593363,0.0,0.0,19.5,22.158333333333335,0.0
14,1,102,12755,13000,12755,13000,50,24.0,24,24,31.530505162968158,23.950300624418055,0.0,0.0,20.34,22.398333333333333,0.0
14,1,103,12880,13125,12880,13125,50,24.0,24,24,31.308657803495503,24.280100905885874,0.0,0.0,20.44,22.239999999999995,0.0
14,1,104,13005,13250,13005,13250,50,24.0,24,24,31.1056334511808,22.67000882223031,0.0,0.0,20.76,22.183333333333334,0.0
14,1,105,13130,13375,13130,13375,50,24.0,24,24,31.211122209807623,22.04003629761076,0.0,0.0,21.2,22.418333333333337,0.0
14,1,106,13255,13500,13255,13500,50,24.0,24,24,31.368333082787238,21.850082379707406,0.0,0.0,20.58,22.39666666666666,0.0
14,1,107,13380,13625,13380,13625,50,24.0,24,24,31.305615786303406,21.850082379707406,0.0,0.0,18.82,22.25833333333333,0.0
14,1,108,13505,13750,13505,13750,50,24.0,24,24,31.4814836817026,22.72,0.0,0.0,17.74,22.43166666666666,0.0
14,1,109,13630,13875,13630,13875,50,24.0,24,24,31.432415110937104,22.72,0.0,0.0,19.1,22.326666666666664,0.0
14,1,110,13755,14000,13755,14000,50,24.0,24,24,30.66916434331626,22.75,0.0,0.0,20.08,21.908333333333335,0.0
14,1,111,13880,14125,13880,14125,50,24.0,24,24,29.749207123771413,22.75,0.0,0.0,19.32,22.30333333333333,0.0
14,1,112,14005,14250,14005,14250,50,24.0,24,24,29.64416025267966,23.380002138579883,0.0,0.0,20.0,22.52833333333334,0.0
14,1,113,14130,14375,14130,14375,50,24.0,24,24,30.296717874939436,21.36002106740534,0.0,0.0,21.36,22.315,0.0
14,1,114,14255,14500,14255,14500,50,24.0,24,24,30.90682974249081,20.97000238435847,0.0,0.0,20.34,22.26,0.0
14,1,115,14380,14625,14380,14625,50,24.0,24,24,30.78175969050421,20.96003816790418,0.0,0.0,18.12,22.46333333333333,0.0
14,1,116,14505,14750,14505,14750,50,24.0,24,24,30.674568960874325,20.96003816790418,0.0,0.0,16.64,22.57166666666667,0.0
14,1,117,14630,14875,14630,14875,50,24.0,24,24,31.180415914610986,21.100341229468306,0.0,0.0,16.28,22.310000000000006,0.0
14,1,118,14755,15000,14755,15000,50,24.0,24,24,31.446284970499303,22.680008818340436,0.0,0.0,18.26,22.12666666666667,0.0
14,1,119,14880,15125,14880,15125,50,24.0,24,24,31.23262443265133,23.94,0.0,0.0,20.94,22.21833333333333,0.0
14,1,120,15005,15250,15005,15250,50,24.0,24,24,31.242332339698,24.090002075549933,0.0,0.0,20.22,22.26,0.0
14,1,121,15130,15375,15130,15375,50,24.0,24,24,32.01357145321251,24.070101786240954,0.0,0.0,18.98,22.386666666666667,0.0
14,1,122,15255,15500,15255,15500,50,24.0,24,24,32.252372424728314,23.210105557709127,0.0,0.0,19.9,22.39666666666667,0.0
14,1,123,15380,15625,15380,15625,50,23.96,23,24,31.895340285294026,23.070002167316762,0.0,0.0,20.34,22.159492753623184,0.0
14,1,124,15505,15750,15505,15750,50,23.96,23,24,31.02377917733184,23.070002167316762,0.0,0.0,20.08,22.18282608695652,0.0
14,1,125,15630,15875,15630,15875,50,24.0,24,24,29.792146084549294,23.090138587717483,0.0,0.0,18.8,22.415,0.0
14,1,126,15755,16000,15755,16000,50,24.0,24,24,29.15963800641804,22.19014420863461,0.0,0.0,17.64,22.62333333333333,0.0
14,1,127,15880,16125,15880,16125,50,24.0,24,24,29.393702844055756,21.960145719006512,0.0,0.0,18.38,22.376666666666665,0.0
14,1,128,16005,16250,16005,16250,50,24.0,24,24,30.527984985343604,21.960145719006512,0.0,0.0,18.38,22.18,0.0
14,1,129,16130,16375,16130,16375,50,24.0,24,24,31.629472380390034,22.000111363354506,0.0,0.0,17.8,22.418333333333337,0.0
14,1,130,16255,16500,16255,16500,50,23.9,21,24,32.06203938686499,22.32,0.0,0.0,18.34,22.162919254658387,0.0
14,1,131,16380,16625,16380,16625,50,23.88,21,24,32.15323560590641,22.58014171789008,0.0,0.0,19.14,21.32965838509317,0.0
14,1,132,16505,16750,16505,16750,50,23.98,23,24,31.75033216962853,22.270110013199307,0.0,0.0,19.32,21.58340579710145,0.0
14,1,133,16630,16875,16630,16875,50,24.0,24,24,30.486935112864096,21.50028139350739,0.0,0.0,18.74,22.24,0.0
14,1,134,16755,17000,16755,17000,50,24.0,24,24,29.62387310853384,21.150115838926272,0.0,0.0,18.8,22.363333333333333,0.0
14,1,135,16880,17125,16880,17125,50,24.0,24,24,29.818784715512464,21.080059297829308,0.0,0.0,19.6,22.430000000000003,0.0
14,1,136,17005,17250,17005,17250,50,24.0,24,24,30.91575057503328,21.080059297829308,0.0,0.0,18.86,22.47166666666667,0.0
14,1,137,17130,17375,17130,17375,50,24.0,24,24,31.867055115666734,21.580002316960023,0.0,0.0,17.96,22.29,0.0
14,1,138,17255,17500,17255,17500,50,24.0,24,24,31.49929462874195,22.140009033421826,0.0,0.0,18.68,22.22,0.0
14,1,139,17380,17625,17380,17625,50,24.0,24,24,31.308664575903517,21.86011207656539,0.0,0.0,19.72,22.455,0.0
14,1,140,17505,17750,17505,17750,50,24.0,24,24,31.810794764151627,21.84008241742691,0.0,0.0,19.52,22.39,0.0
14,1,141,17630,17875,17630,17875,50,24.0,24,24,32.08931705191752,21.84008241742691,0.0,0.0,17.8,22.27333333333333,0.0
14,1,142,17755,18000,17755,18000,50,24.0,24,24,32.55449094520325,22.23003598737528,0.0,0.0,17.12,22.29166666666667,0.0
14,1,143,17880,18125,17880,18125,50,23.98,23,24,32.597833344110114,23.400002136752036,0.0,0.0,16.66,21.871956521739136,0.0
14,1,144,18005,18250,18005,18250,50,23.94,23,24,31.803143537006722,23.400002136752036,0.0,0.0,15.2,21.587318840579705,0.0
14,1,145,18130,18375,18130,18375,50,23.96,23,24,31.432697254603248,23.610076238758737,0.0,0.0,15.44,22.127028985507245,0.0
14,1,146,18255,18500,18255,18500,50,24.0,24,24,31.79367927133136,23.870075408343393,0.0,0.0,17.12,22.331666666666663,0.0
14,1,147,18380,18625,18380,18625,50,24.0,24,24,32.19057215450337,24.340073952229478,0.0,0.0,17.38,22.263333333333332,0.0
14,1,148,18505,18750,18505,18750,50,24.0,24,24,31.76215766214654,24.1500517597789,0.0,0.0,15.76,22.515000000000004,0.0
14,1,149,18630,18875,18630,18875,50,24.0,24,24,31.046003706965507,24.050008316006878,0.0,0.0,15.42,22.623333333333335,0.0
14,1,150,18755,19000,18755,19000,50,24.0,24,24,30.98103084471472,24.050008316006878,0.0,0.0,16.7,22.64833333333333,0.0
14,1,151,18880,19125,18880,19125,50,23.98,23,24,31.183232700075383,23.69003376949894,0.0,0.0,16.84,22.57304347826087,0.0
14,1,152,19005,19250,19005,19250,50,22.22,18,24,31.626258190406777,23.56013582303803,0.0,0.0,15.76,19.797691088723123,0.0
14,1,153,19130,19375,19130,19375,50,21.74,18,24,32.03543536350796,23.030008684323157,0.0,0.0,17.94,18.911435677467715,0.0
14,1,154,19255,19500,19255,19500,50,23.5,21,24,31.502365918690792,22.43,0.0,0.0,20.54,21.49845473367213,0.0
14,1,155,19380,19625,19380,19625,50,24.0,24,24,30.19397120494885,22.43,0.0,0.0,19.98,22.481666666666662,0.0
14,1,156,19505,19750,19505,19750,50,24.0,24,24,28.806494091939275,22.710019815050803,0.0,0.0,19.6,22.436666666666664,0.0
14,1,157,19630,19875,19630,19875,50,24.0,24,24,28.319912065371923,21.26,0.0,0.0,18.66,22.38166666666667,0.0
14,1,158,19755,20000,19755,20000,50,24.0,24,24,28.373416101982276,21.26,0.0,0.0,17.22,22.31166666666667,0.0
14,1,159,19880,20125,19880,20125,50,24.0,24,24,29.100725452836837,21.30011502316361,0.0,0.0,15.84,22.498333333333335,0.0
14,1,160,20005,20250,20005,20250,50,24.0,24,24,29.93197803282091,21.670186893518018,0.0,0.0,14.7,22.384999999999994,0.0
14,1,161,20130,20375,20130,20375,50,24.0,24,24,30.25147710081861,22.010036347084938,0.0,0.0,15.84,21.825,0.0
14,1,162,20255,20500,20255,20500,50,24.0,24,24,30.89812938084026,22.550268291086915,0.0,0.0,17.66,21.994999999999994,0.0
14,1,163,20380,20625,20380,20625,50,24.0,24,24,31.19143464317256,23.720002107925705,0.0,0.0,16.68,22.065000000000005,0.0
14,1,164,20505,20750,20505,20750,50,24.0,24,24,30.690419343787,23.68000211148639,0.0,0.0,16.04,21.969999999999995,0.0
14,1,165,20630,20875,20630,20875,50,24.0,24,24,30.526744041517922,23.110054089075604,0.0,0.0,19.3,22.09833333333333,0.0
14,1,166,20755,21000,20755,21000,50,24.0,24,24,30.887104826909194,22.390035730208204,0.0,0.0,21.72,22.08666666666667,0.0
14,1,167,20880,21125,20880,21125,50,24.0,24,24,31.280212249872875,22.390035730208204,0.0,0.0,21.26,22.173333333333336,0.0
14,1,168,21005,21250,21005,21250,50,24.0,24,24,31.52002358495598,22.55007982247513,0.0,0.0,20.88,22.435,0.0
14,1,169,21130,21375,21130,21375,50,24.0,24,24,31.418472313856096,22.68,0.0,0.0,20.54,22.453333333333333,0.0
14,1,170,21255,21500,21255,21500,50,24.0,24,24,30.576417108906,22.33000895655888,0.0,0.0,20.12,22.034999999999997,0.0
14,1,171,21380,21625,21380,21625,50,24.0,24,24,30.00471855468871,22.140056458825935,0.0,0.0,19.32,21.914999999999996,0.0
14,1,172,21505,21750,21505,21750,50,24.0,24,24,30.081377995009365,21.490020939961877,0.0,0.0,18.44,22.345,0.0
14,1,173,21630,21875,21630,21875,50,24.0,24,24,29.98418228292144,21.100002369668115,0.0,0.0,18.34,22.469999999999995,0.0
14,1,174,21755,22000,21755,22000,50,24.0,24,24,30.112058571095233,21.100002369668115,0.0,0.0,19.26,21.999999999999996,0.0
14,1,175,21880,22125,21880,22125,50,24.0,24,24,30.08815339143794,21.310150163713065,0.0,0.0,18.26,22.091666666666665,0.0
14,1,176,22005,22250,22005,22250,50,24.0,24,24,30.166739446266657,22.600221237855173,0.0,0.0,16.2,22.558333333333334,0.0
14,1,177,22130,22375,22130,22375,50,24.0,24,24,31.253455084948765,22.600221237855173,0.0,0.0,15.68,22.216666666666665,0.0
14,1,178,22255,22500,22255,22500,50,23.96,23,24,32.573479055331454,23.070008669265818,0.0,0.0,16.06,21.89615942028986,0.0
14,1,179,22380,22625,22380,22625,50,23.6,21,24,32.76668640171509,23.430172854676083,0.0,0.0,17.44,21.304965179747786,0.0
14,1,180,22505,22750,22505,22750,50,23.64,21,24,32.27602359119093,23.710170813387236,0.0,0.0,18.34,21.593805759457933,0.0
14,1,181,22630,22875,22630,22875,50,23.98,23,24,31.30736720869284,23.850102725145653,0.0,0.0,17.02,22.422971014492756,0.0
14,1,182,22755,23000,22755,23000,50,23.88,22,24,29.932840947796333,22.34,0.0,0.0,16.1,21.72133069828722,0.0
14,1,183,22880,23125,22880,23125,50,23.9,22,24,28.94993888767282,22.34,0.0,0.0,17.26,21.53502635046113,0.0
14,1,184,23005,23250,23005,23250,50,24.0,24,24,28.239160418209963,22.53,0.0,0.0,17.4,21.763333333333332,0.0
14,1,185,23130,23375,23130,23375,50,24.0,24,24,28.129755213222865,22.820035056940643,0.0,0.0,17.74,21.54666666666667,0.0
14,1,186,23255,23500,23255,23500,50,24.0,24,24,27.911125085065397,23.26030954222235,0.0,0.0,18.72,21.786666666666665,0.0
14,1,187,23380,23625,23380,23625,50,24.0,24,24,27.453273254791334,22.23018218548827,0.0,0.0,19.02,21.903333333333336,0.0
14,1,188,23505,23750,23505,23750,50,24.0,24,24,27.595152795184895,21.5900208429728,0.0,0.0,19.42,21.706666666666663,0.0
14,1,189,23630,23875,23630,23875,50,24.0,24,24,27.946793112806578,21.5900208429728,0.0,0.0,18.2,21.51166666666667,0.0
14,1,190,23755,24000,23755,24000,50,24.0,24,24,28.41973078177802,22.190002253267124,0.0,0.0,16.7,21.79666666666667,0.0
14,1,191,23880,24125,23880,24125,50,24.0,24,24,28.541932054530548,21.770020670637866,0.0,0.0,17.54,22.245,0.0
14,1,192,24005,24250,24005,24250,50,24.0,24,24,28.611288830166185,21.770020670637866,0.0,0.0,19.24,22.243333333333336,0.0
14,1,193,24130,24375,24130,24375,50,24.0,24,24,28.801203698709955,23.140261450554096,0.0,0.0,20.2,22.04,0.0
14,1,194,24255,24500,24255,24500,50,24.0,24,24,28.26704536344776,22.42000892060483,0.0,0.0,20.22,22.27833333333333,0.0
14,1,195,24380,24625,24380,24625,50,24.0,24,24,27.577770315815965,22.360002236135845,0.0,0.0,19.62,22.39333333333333,0.0
14,1,196,24505,24750,24505,24750,50,24.0,24,24,27.52870895972318,22.162168215226597,0.0,0.0,18.48,22.08833333333333,0.0
14,1,197,24630,24875,24630,24875,50,24.0,24,24,27.87437613095638,22.160144403861633,0.0,0.0,15.98,21.791666666666664,0.0
14,1,198,24755,25000,24755,25000,50,24.0,24,24,27.838208395781887,22.160144403861633,0.0,0.0,14.72,21.706666666666663,0.0
14,1,199,24880,25125,24880,25125,50,24.0,24,24,26.893759949150937,22.640019876316362,0.0,0.0,16.32,22.155,0.0
14,1,200,25005,25250,25005,25250,50,24.0,24,24,26.500053982028735,22.090036215452432,0.0,0.0,19.32,22.14833333333333,0.0
14,1,201,25130,25375,25130,25375,50,24.0,24,24,27.159651614111365,22.01000908677686,0.0,0.0,21.1,22.168333333333337,0.0
14,1,202,25255,25500,25255,25500,50,24.0,24,24,27.33435643503502,22.01000908677686,0.0,0.0,19.74,22.16166666666667,0.0
14,1,203,25380,25625,25380,25625,50,24.0,24,24,27.587808727937674,21.660667118073718,0.0,0.0,18.42,21.685,0.0
14,1,204,25505,25750,25505,25750,50,24.0,24,24,28.305624171617843,21.660667118073718,0.0,0.0,17.26,21.56666666666667,0.0
14,1,205,25630,25875,25630,25875,50,24.0,24,24,28.690666436150423,22.332015135226822,0.0,0.0,16.66,22.038333333333334,0.0
14,1,206,25755,26000,25755,26000,50,24.0,24,24,28.940010702081224,21.98000227479515,0.0,0.0,18.58,22.428333333333335,0.0
14,1,207,25880,26125,25880,26125,50,24.0,24,24,29.390385421019474,21.98000227479515,0.0,0.0,19.92,22.430000000000003,0.0
14,1,208,26005,26250,26005,26250,50,24.0,24,24,30.141804532707788,21.720082872770075,0.0,0.0,18.52,22.481666666666666,0.0
14,1,209,26130,26375,26130,26375,50,24.0,24,24,31.107549904242276,21.710002303086014,0.0,0.0,17.3,22.363333333333333,0.0
14,1,210,26255,26500,26255,26500,50,24.0,24,24,31.40592939409272,21.710002303086014,0.0,0.0,17.66,22.43166666666667,0.0
14,1,211,26380,26625,26380,26625,50,24.0,24,24,30.315824788148184,21.370189517175557,0.0,0.0,16.04,22.05333333333333,0.0
14,1,212,26505,26750,26505,26750,50,24.0,24,24,29.18897297432286,21.370189517175557,0.0,0.0,14.9,21.56833333333333,0.0
14,1,213,26630,26875,26630,26875,50,24.0,24,24,29.00971997805832,21.550113688795243,0.0,0.0,16.9,22.026666666666664,0.0
14,1,214,26755,27000,26755,27000,50,24.0,24,24,29.278516278756644,18.430390663249653,0.3,0.3,17.24,22.28833333333333,0.3
14,1,215,26880,27125,26880,27125,50,24.0,24,24,29.55305263828044,18.430390663249653,0.3,0.3,17.6,22.031666666666666,0.3
14,1,216,27005,27250,27005,27250,50,24.0,24,24,29.44538460497961,20.580196792062022,0.0,0.0,19.06,22.074999999999996,0.0
14,1,217,27130,27375,27130,27375,50,24.0,24,24,28.850547950035434,21.54,0.0,0.0,18.6,21.84666666666667,0.0
15,5,0,5,250,5,250,50,24.0,24,24,25.59401497458609,22.100144795905752,0.0,0.0,17.16,22.406666666666666,0.0
15,5,1,130,375,130,375,50,24.0,24,24,26.495351490345822,22.100144795905752,0.0,0.0,16.64,22.234999999999996,0.0
15,5,2,255,500,255,500,50,23.94,23,24,27.70011736104033,22.190002253267124,0.0,0.0,16.52,21.781159420289853,0.0
15,5,3,380,625,380,625,50,23.66,22,24,28.646412317164224,22.401080331091176,0.0,0.0,16.8,20.85183135704875,0.0
15,5,4,505,750,505,750,50,22.42,19,24,29.719075310097498,22.25,0.0,0.0,15.86,19.679141519807423,0.0
15,5,5,630,875,630,875,50,19.78,13,24,30.15176597600939,22.25,0.0,0.0,14.06,17.587728681019705,0.0
15,5,6,755,1000,755,1000,50,14.62,10,21,29.649379303345878,22.44008021376038,0.0,0.0,9.96,12.849203153915228,0.0
15,5,7,880,1125,880,1125,50,8.98,4,13,28.35128501734167,22.51003553973205,0.0,0.0,6.02,7.286086913086913,0.0
15,5,8,1005,1250,1005,1250,50,5.92,3,10,27.624231587972666,22.650796895473675,0.0,0.0,4.34,4.246142857142857,0.0
15,5,9,1130,1375,1130,1375,50,6.82,3,12,29.04492073039562,23.350077087667184,0.0,0.0,5.18,5.400939393939395,0.0
15,5,10,1255,1500,1255,1500,50,11.66,7,18,30.275818268915618,23.09010610629583,0.0,0.0,8.82,10.063850789733143,0.0
15,5,11,1380,1625,1380,1625,50,15.82,11,19,30.044773520146297,22.380377566073363,0.0,0.0,11.7,14.17178790078171,0.0
15,5,12,1505,1750,1505,1750,50,16.44,14,19,29.021410961730282,22.380035746173416,0.0,0.0,11.36,14.749727013612464,0.0
15,5,13,1630,1875,1630,1875,50,16.76,14,20,27.81779186817697,22.380035746173416,0.0,0.0,11.2,14.551013563320064,0.0
15,5,14,1755,2000,1755,2000,50,17.36,16,20,27.530880370074023,22.77,0.0,0.0,11.46,15.357221878224973,0.0
15,5,15,1880,2125,1880,2125,50,16.48,14,18,27.77284915207334,22.910002182452974,0.0,0.0,10.4,14.861627450980393,0.0
15,5,16,2005,2250,2005,2250,50,13.02,7,17,27.713595830091297,22.89013979861198,0.0,0.0,8.32,10.664326092208444,0.0
15,5,17,2130,2375,2130,2375,50,10.4,7,14,27.69287757448601,22.89013979861198,0.0,0.0,7.38,7.85548629148629,0.0
15,5,18,2255,2500,2255,2500,50,13.2,7,18,27.849145119510585,22.540567872172165,0.0,0.0,10.28,11.34546272028625,0.0
15,5,19,2380,2625,2380,2625,50,17.76,14,21,28.296817613009914,22.5100022212349,0.0,0.0,13.66,15.970114845938376,0.0
15,5,20,2505,2750,2505,2750,50,20.56,18,24,28.813801914231927,22.5100022212349,0.0,0.0,14.84,18.216948240165628,0.0
15,5,21,2630,2875,2630,2875,50,20.3,16,24,29.240251499989817,22.900019650646588,0.0,0.0,13.68,18.014843173577592,0.0
15,5,22,2755,3000,2755,3000,50,19.2,16,21,29.455718581727503,22.2301102111528,0.0,0.0,12.52,16.709643029141482,0.0
15,5,23,2880,3125,2880,3125,50,19.34,17,21,29.165748444626278,22.11,0.0,0.0,12.88,16.435758120792176,0.0
15,5,24,3005,3250,3005,3250,50,21.1,18,24,28.703949070513712,22.11,0.0,0.0,14.96,18.655840629241087,0.0
15,5,25,3130,3375,3130,3375,50,23.34,20,24,28.214273952613375,22.17,0.0,0.0,16.88,21.454782985130816,0.0
15,5,26,3255,3500,3255,3500,50,24.0,24,24,27.888766875753227,23.200019396543617,0.0,0.0,17.78,22.334999999999994,0.0
15,5,27,3380,3625,3380,3625,50,23.74,21,24,28.207151753097502,22.290002243158252,0.0,0.0,19.0,21.11747600225861,0.0
15,5,28,3505,3750,3505,3750,50,23.66,21,24,29.57959122391041,22.290002243158252,0.0,0.0,19.7,20.493707886316585,0.0
15,5,29,3630,3875,3630,3875,50,23.88,23,24,30.932317962047843,22.290002243158252,0.0,0.0,19.44,21.606666666666666,0.0
15,5,30,3755,4000,3755,4000,50,22.5,19,24,30.861014841349157,23.000054347761875,0.0,0.0,17.52,20.471142946298553,0.0
15,5,31,3880,4125,3880,4125,50,19.74,17,23,30.3345645996566,22.560221630117024,0.0,0.0,14.52,17.335370358392296,0.0
15,5,32,4005,4250,4005,4250,50,19.6,17,22,30.133827903452406,22.1300090375038,0.0,0.0,13.1,17.290301064604467,0.0
15,5,33,4130,4375,4130,4375,50,20.32,17,22,29.971761537720283,21.640020794814408,0.0,0.0,12.28,18.228557784836422,0.0
15,5,34,4255,4500,4255,4500,50,16.72,11,21,29.774281935656017,21.541337005859223,0.0,0.0,9.9,14.68374776908678,0.0
15,5,35,4380,4625,4380,4625,50,12.98,11,18,30.653278033933493,21.541337005859223,0.0,0.0,8.52,10.642175840499371,0.0
15,5,36,4505,4750,4505,4750,50,12.38,11,14,32.9463571278921,22.07008155852624,0.0,0.0,9.24,10.426346986346987,0.0
15,5,37,4630,4875,4630,4875,50,12.1,10,14,33.2557109131842,22.630433049325415,0.0,0.0,9.84,10.351449883449884,0.0
15,5,38,4755,5000,4755,5000,50,10.78,9,14,31.494383669986505,23.100034632008672,0.0,0.0,9.32,8.911146853146853,0.0
15,5,39,4880,5125,4880,5125,50,11.34,9,15,31.0346323643009,23.21055147987656,0.0,0.0,8.76,9.482470196470196,0.0
15,5,40,5005,5250,5005,5250,50,15.5,10,20,31.28066615951671,23.200034482732995,0.0,0.0,10.24,13.406993581581819,0.0
15,5,41,5130,5375,5130,5375,50,18.8,14,22,30.583184022033457,23.19,0.0,0.0,12.74,16.836449537390713,0.0
15,5,42,5255,5500,5255,5500,50,17.5,13,22,29.33828112512793,23.19,0.0,0.0,12.82,15.527399368605252,0.0
15,5,43,5380,5625,5380,5625,50,14.62,10,18,28.78561629424506,23.20010560320793,0.0,0.0,10.96,12.212326363179304,0.0
15,5,44,5505,5750,5505,5750,50,12.66,10,17,29.633820368459133,22.9803677081112,0.0,0.0,9.28,10.526853146853146,0.0
15,5,45,5630,5875,5630,5875,50,10.92,8,12,29.989196214536747,22.880369315201186,0.0,0.0,7.9,9.138292929292929,0.0
15,5,46,5755,6000,5755,6000,50,11.42,8,17,29.63978147126956,21.90073971353479,0.0,0.0,7.96,9.305328677858089,0.0
15,5,47,5880,6125,5880,6125,50,15.56,11,21,28.684708764614065,21.610391019137065,0.0,0.0,11.32,13.47049860356362,0.0
15,5,48,6005,6250,6005,6250,50,19.84,16,22,28.249490911799395,21.610391019137065,0.0,0.0,15.54,17.895471513007113,0.0
15,5,49,6130,6375,6130,6375,50,21.28,19,23,28.50162354782221,21.88008226675576,0.0,0.0,17.52,19.477710897797856,0.0
15,5,50,6255,6500,6255,6500,50,20.18,16,23,29.17757443431118,22.260080862386822,0.0,0.0,17.14,17.293696360563505,0.0
15,5,51,6380,6625,6380,6625,50,17.8,15,21,30.990250360660884,22.750035164807986,0.0,0.0,15.18,14.819874097007222,0.0
15,5,52,6505,6750,6505,6750,50,15.92,13,18,33.09801966081568,23.730075853228957,0.0,0.0,13.42,13.963935753788697,0.0
15,5,53,6630,6875,6630,6875,50,13.86,12,16,33.60535924323958,22.840035026242845,0.0,0.0,11.6,12.022009157509158,0.0
15,5,54,6755,7000,6755,7000,50,12.2,10,14,32.67092312242094,22.390893238100173,0.0,0.0,10.1,10.390321678321676,0.0
15,5,55,6880,7125,6880,7125,50,12.5,10,14,30.779270373919378,22.390893238100173,0.0,0.0,10.38,10.816711954711957,0.0
15,5,56,7005,7250,7005,7250,50,13.8,11,16,30.05018363754449,22.810429632078392,0.0,0.0,12.12,11.829751082251082,0.0
15,5,57,7130,7375,7130,7375,50,15.78,12,18,31.16860384955091,22.87,0.0,0.0,14.24,13.776940996911582,0.0
